Date	MIN	MAX	AVG	LOWSTD	HIGHSTD
2023-09-01	4.35	30.36	20.87	13.66	28.09
2023-08-01	0.21	29.55	20.75	13.00	28.50
2023-07-01	0.19	23.10	12.96	6.48	19.45
2023-06-01	1.36	28.95	16.86	7.34	26.38
2023-05-01	5.87	33.27	24.83	19.67	30.00
2023-04-01	6.43	34.27	26.31	18.61	34.00
2023-03-01	21.16	40.62	28.17	23.10	33.23
2023-02-01	17.09	35.41	26.72	23.40	30.04
2023-01-01	19.70	31.22	25.84	23.27	28.40
2022-12-01	19.61	32.71	26.47	23.26	29.68
2022-11-01	6.97	36.35	23.86	17.42	30.29
2022-10-01	1.36	32.12	21.07	14.95	27.18
2022-09-01	4.35	30.36	20.87	13.66	28.09
2022-08-01	0.21	29.55	20.75	13.00	28.50
2022-07-01	0.19	23.10	12.96	6.48	19.45
2022-06-01	1.36	28.95	16.86	7.34	26.38
2022-05-01	5.87	33.27	24.83	19.67	30.00
2022-04-01	6.43	34.27	26.31	18.61	34.00
2022-03-01	21.16	40.62	28.17	23.10	33.23
2022-02-01	17.09	35.41	26.72	23.40	30.04
2022-01-01	19.70	31.22	25.84	23.27	28.40
2021-12-01	19.61	32.71	26.47	23.26	29.68
2021-11-01	6.97	36.35	23.86	17.42	30.29
2021-10-01	1.36	32.12	21.07	14.95	27.18
2021-09-01	4.35	30.36	20.87	13.66	28.09
2021-08-01	0.21	29.55	20.75	13.00	28.50
2021-07-01	0.19	23.10	12.96	6.48	19.45
2021-06-01	1.36	28.95	16.86	7.34	26.38
2021-05-01	5.87	33.27	24.83	19.67	30.00
2021-04-01	6.43	34.27	26.31	18.61	34.00
2021-03-01	21.16	40.62	28.17	23.10	33.23
2021-02-01	17.09	35.41	26.72	23.40	30.04
2021-01-01	19.70	31.22	25.84	23.27	28.40
2020-12-01	19.61	32.71	26.47	23.26	29.68
2020-11-01	6.97	36.35	23.86	17.42	30.29
2020-10-01	1.36	32.12	21.07	14.95	27.18
2020-09-01	4.35	30.36	20.87	13.66	28.09
2020-08-01	0.21	29.55	20.75	13.00	28.50
2020-07-01	0.19	23.10	12.96	6.48	19.45
2020-06-01	1.36	28.95	16.86	7.34	26.38
2020-05-01	5.87	33.27	24.83	19.67	30.00
2020-04-01	6.43	34.27	26.31	18.61	34.00
2020-03-01	21.16	40.62	28.17	23.10	33.23
2020-02-01	17.09	35.41	26.72	23.40	30.04
2020-01-01	19.70	31.22	25.84	23.27	28.40
2019-12-01	19.61	32.71	26.47	23.26	29.68
2019-11-01	6.97	36.35	23.86	17.42	30.29
2019-10-01	1.36	32.12	21.07	14.95	27.18
2019-09-01	4.35	30.36	20.87	13.66	28.09
2019-08-01	0.21	29.55	20.75	13.00	28.50
2019-07-01	0.19	23.10	12.96	6.48	19.45
2019-06-01	1.36	28.95	16.86	7.34	26.38
2019-05-01	5.87	33.27	24.83	19.67	30.00
2019-04-01	6.43	34.27	26.31	18.61	34.00
2019-03-01	21.16	40.62	28.17	23.10	33.23
2019-02-01	17.09	35.41	26.72	23.40	30.04
2019-01-01	19.70	31.22	25.84	23.27	28.40
2018-12-01	19.61	32.71	26.47	23.26	29.68
2018-11-01	6.97	36.35	23.86	17.42	30.29
2018-10-01	1.36	32.12	21.07	14.95	27.18
2018-09-01	4.35	30.36	20.87	13.66	28.09
2018-08-01	0.21	29.55	20.75	13.00	28.50
2018-07-01	0.19	23.10	12.96	6.48	19.45
2018-06-01	1.36	28.95	16.86	7.34	26.38
2018-05-01	5.87	33.27	24.83	19.67	30.00
2018-04-01	6.43	34.27	26.31	18.61	34.00
2018-03-01	21.16	40.62	28.17	23.10	33.23
2018-02-01	17.09	35.41	26.72	23.40	30.04
2018-01-01	19.70	31.22	25.84	23.27	28.40
2017-12-01	19.61	32.71	26.47	23.26	29.68
2017-11-01	6.97	36.35	23.86	17.42	30.29
2017-10-01	1.36	32.12	21.07	14.95	27.18
2017-09-01	4.35	30.36	20.87	13.66	28.09
2017-08-01	0.21	29.55	20.75	13.00	28.50
2017-07-01	0.19	23.10	12.96	6.48	19.45
2017-06-01	1.36	28.95	16.86	7.34	26.38
2017-05-01	5.87	33.27	24.83	19.67	30.00
2017-04-01	6.43	34.27	26.31	18.61	34.00
2017-03-01	21.16	40.62	28.17	23.10	33.23
2017-02-01	17.09	35.41	26.72	23.40	30.04
2017-01-01	19.70	31.22	25.84	23.27	28.40
2016-12-01	19.61	32.71	26.47	23.26	29.68
2016-11-01	6.97	36.35	23.86	17.42	30.29
2016-10-01	1.36	32.12	21.07	14.95	27.18
2016-09-01	4.35	30.36	20.87	13.66	28.09
2016-08-01	0.21	29.55	20.75	13.00	28.50
2016-07-01	0.19	23.10	12.96	6.48	19.45
2016-06-01	1.36	28.95	16.86	7.34	26.38
2016-05-01	5.87	33.27	24.83	19.67	30.00
2016-04-01	6.43	34.27	26.31	18.61	34.00
2016-03-01	21.16	40.62	28.17	23.10	33.23
2016-02-01	17.09	35.41	26.72	23.40	30.04
2016-01-01	19.70	31.22	25.84	23.27	28.40
2015-12-01	19.61	32.71	26.47	23.26	29.68
2015-11-01	6.97	36.35	23.86	17.42	30.29
2015-10-01	1.36	32.12	21.07	14.95	27.18
2015-09-01	4.35	30.36	20.87	13.66	28.09
2015-08-01	0.21	29.55	20.75	13.00	28.50
2015-07-01	0.19	23.10	12.96	6.48	19.45
2015-06-01	1.36	28.95	16.86	7.34	26.38
2015-05-01	5.87	33.27	24.83	19.67	30.00
2015-04-01	6.43	34.27	26.31	18.61	34.00
2015-03-01	21.16	40.62	28.17	23.10	33.23
2015-02-01	17.09	35.41	26.72	23.40	30.04
2015-01-01	19.70	31.22	25.84	23.27	28.40
2014-12-01	19.61	32.71	26.47	23.26	29.68
2014-11-01	6.97	36.35	23.86	17.42	30.29
2014-10-01	1.36	32.12	21.07	14.95	27.18
2014-09-01	4.35	30.36	20.87	13.66	28.09
2014-08-01	0.21	29.55	20.75	13.00	28.50
2014-07-01	0.19	23.10	12.96	6.48	19.45
2014-06-01	1.36	28.95	16.86	7.34	26.38
2014-05-01	5.87	33.27	24.83	19.67	30.00
2014-04-01	6.43	34.27	26.31	18.61	34.00
2014-03-01	21.16	40.62	28.17	23.10	33.23
2014-02-01	17.09	35.41	26.72	23.40	30.04
2014-01-01	19.70	31.22	25.84	23.27	28.40
2013-12-01	19.61	32.71	26.47	23.26	29.68
2013-11-01	6.97	36.35	23.86	17.42	30.29
2013-10-01	1.36	32.12	21.07	14.95	27.18
2013-09-01	4.35	30.36	20.87	13.66	28.09
2013-08-01	0.21	29.55	20.75	13.00	28.50
2013-07-01	0.19	23.10	12.96	6.48	19.45
2013-06-01	1.36	28.95	16.86	7.34	26.38
2013-05-01	5.87	33.27	24.83	19.67	30.00
2013-04-01	6.43	34.27	26.31	18.61	34.00
2013-03-01	21.16	40.62	28.17	23.10	33.23
2013-02-01	17.09	35.41	26.72	23.40	30.04
2013-01-01	19.70	31.22	25.84	23.27	28.40
2012-12-01	19.61	32.71	26.47	23.26	29.68
2012-11-01	6.97	36.35	23.86	17.42	30.29
2012-10-01	1.36	32.12	21.07	14.95	27.18
2012-09-01	4.35	30.36	20.87	13.66	28.09
2012-08-01	0.21	29.55	20.75	13.00	28.50
2012-07-01	0.19	23.10	12.96	6.48	19.45
2012-06-01	1.36	28.95	16.86	7.34	26.38
2012-05-01	5.87	33.27	24.83	19.67	30.00
2012-04-01	6.43	34.27	26.31	18.61	34.00
2012-03-01	21.16	40.62	28.17	23.10	33.23
2012-02-01	17.09	35.41	26.72	23.40	30.04
2012-01-01	19.70	31.22	25.84	23.27	28.40
2011-12-01	19.61	32.71	26.47	23.26	29.68
2011-11-01	6.97	36.35	23.86	17.42	30.29
2011-10-01	1.36	32.12	21.07	14.95	27.18
2011-09-01	4.35	30.36	20.87	13.66	28.09
2011-08-01	0.21	29.55	20.75	13.00	28.50
2011-07-01	0.19	23.10	12.96	6.48	19.45
2011-06-01	1.36	28.95	16.86	7.34	26.38
2011-05-01	5.87	33.27	24.83	19.67	30.00
2011-04-01	6.43	34.27	26.31	18.61	34.00
2011-03-01	21.16	40.62	28.17	23.10	33.23
2011-02-01	17.09	35.41	26.72	23.40	30.04
2011-01-01	19.70	31.22	25.84	23.27	28.40
2010-12-01	19.61	32.71	26.47	23.26	29.68
